Target_Ticker,Target_Name,Candidate_Ticker,Candidate_Name,Distance,Keyboard_Proximate
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,AWI,Armstrong World Industries Inc Common Stock,1,False
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,AYI,Acuity Inc. Common Stock,1,False
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,AZO,"AutoZone, Inc. Common Stock",1,True
AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,AZZ,AZZ Inc.,1,False
GOOGL,Alphabet Inc. - Class A Common Stock,GOOG,Alphabet Inc. - Class C Capital Stock,1,False
RXRX,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",LXRX,"Lexicon Pharmaceuticals, Inc. - Common Stock",1,False
RXRX,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",RPRX,Royalty Pharma plc - Class A Ordinary Shares,1,False
RXRX,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",XRX,Xerox Holdings Corporation - Common Stock,1,False
RXRX,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",RHRX,RH Tactical Rotation ETF,1,False
RXRX,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",RRX,Regal Rexnord Corporation Common Stock,1,False
ACHR,Archer Aviation Inc. Class A Common Stock,ACHC,"Acadia Healthcare Company, Inc. - Common Stock",1,False
ACHR,Archer Aviation Inc. Class A Common Stock,ACMR,"ACM Research, Inc. - Class A Common Stock",1,False
ACHR,Archer Aviation Inc. Class A Common Stock,AEHR,Aehr Test Systems - Common Stock,1,False
ACHR,Archer Aviation Inc. Class A Common Stock,ATHR,"Aether Holdings, Inc. - Common Stock",1,False
ACHR,Archer Aviation Inc. Class A Common Stock,CHR,"Cheer Holding, Inc.  - Class A Ordinary Share",1,False
ACHR,Archer Aviation Inc. Class A Common Stock,ICHR,Ichor Holdings - Ordinary Shares,1,False
ACHR,Archer Aviation Inc. Class A Common Stock,ACR,ACRES Commercial Realty Corp. Common Stock,1,False
ACHR,Archer Aviation Inc. Class A Common Stock,AHR,"American Healthcare REIT, Inc. Common Stock",1,False
ACHR,Archer Aviation Inc. Class A Common Stock,ASHR,Xtrackers Harvest CSI 300 China A-Shares ETF,1,False
ACHR,Archer Aviation Inc. Class A Common Stock,SCHR,Schwab Intermediate-Term U.S. Treasury ETF,1,True
MIMI,Mint Incorporation Limited - Class A Ordinary Shares,MIGI,Mawson Infrastructure Group Inc. - Common Stock,1,False
MIMI,Mint Incorporation Limited - Class A Ordinary Shares,MYMI,SPDR SSGA My2029 Municipal Bond ETF,1,False
MIMI,Mint Incorporation Limited - Class A Ordinary Shares,WIMI,WiMi Hologram Cloud Inc. - Class B Ordinary Shares,1,False
MIMI,Mint Incorporation Limited - Class A Ordinary Shares,LIMI,Themes Lithium & Battery Metal Miners ETF,1,False
MIMI,Mint Incorporation Limited - Class A Ordinary Shares,MMI,"Marcus & Millichap, Inc. Common Stock",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AEMD,"Aethlon Medical, Inc. - Common Stock",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AIMD,"Ainos, Inc. - Common Stock",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AMOD,"Alpha Modus Holdings, Inc. - Class A Common Stock",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AMWD,American Woodmark Corporation - Common Stock,1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",VMD,"Viemed Healthcare, Inc. - Common Shares",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AD,"Array Digital Infrastructure, Inc. Common Shares",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",ADM,Archer-Daniels-Midland Company Common Stock,1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AGD,abrdn Global Dynamic Dividend Fund Common Shares of Beneficial Interest,1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AM,Antero Midstream Corporation Common Stock,1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AMC,"AMC Entertainment Holdings, Inc. Class A Common Stock",1,True
AMD,"Advanced Micro Devices, Inc. - Common Stock",AME,"AMETEK, Inc.",1,True
AMD,"Advanced Micro Devices, Inc. - Common Stock",AMG,"Affiliated Managers Group, Inc. Common Stock",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AMN,AMN Healthcare Services Inc,1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AMP,"Ameriprise Financial, Inc. Common Stock",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AMR,"Alpha Metallurgical Resources, Inc. Common Stock",1,True
AMD,"Advanced Micro Devices, Inc. - Common Stock",AMS,American Shared Hospital Services Common Stock,1,True
AMD,"Advanced Micro Devices, Inc. - Common Stock",AMT,American Tower Corporation (REIT) Common Stock,1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AOD,abrdn Total Dynamic Dividend Fund Common Shares of Beneficial Interest,1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AOMD,"Angel Oak Mortgage REIT, Inc. 9.750% Senior Notes due 2030",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",APD,"Air Products and Chemicals, Inc. Common Stock",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",AVD,American Vanguard Corporation Common Stock ($0.10 Par Value),1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",BAMD,Brookstone Dividend Stock ETF,1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock,1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",MD,"Pediatrix Medical Group, Inc. Common Stock",1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",MMD,NYLI MacKay DefinedTerm Muni Opportunities Fund Common Shares,1,False
AMD,"Advanced Micro Devices, Inc. - Common Stock",RMD,ResMed Inc. Common Stock,1,False
PLTD,Direxion Daily PLTR Bear 1X Shares,PLTK,Playtika Holding Corp. - Common Stock,1,False
PLTD,Direxion Daily PLTR Bear 1X Shares,PLTR,Palantir Technologies Inc. - Class A Common Stock,1,True
PLTD,Direxion Daily PLTR Bear 1X Shares,BLTD,Bluemonte Long Term Bond ETF,1,False
PLTD,Direxion Daily PLTR Bear 1X Shares,PLD,"Prologis, Inc. Common Stock",1,False
PLTD,Direxion Daily PLTR Bear 1X Shares,TLTD,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,1,False
ATPC,Agape ATP Corporation - Common Stock,ASPC,A SPAC III Acquisition Corp. - Class A Ordinary Shares,1,False
ATPC,Agape ATP Corporation - Common Stock,ATEC,"Alphatec Holdings, Inc. - Common Stock",1,False
ATPC,Agape ATP Corporation - Common Stock,ATLC,Atlanticus Holdings Corporation - Common Stock,1,True
ATPC,Agape ATP Corporation - Common Stock,ATRC,"AtriCure, Inc. - Common Stock",1,False
ATPC,Agape ATP Corporation - Common Stock,TPC,Tutor Perini Corporation Common Stock,1,False
BTBT,"Bit Digital, Inc. - Ordinary Share",BTBD,"BT Brands, Inc. - Common Stock",1,False
BTBT,"Bit Digital, Inc. - Ordinary Share",BBT,Beacon Financial Corporation Common stock,1,False
BTBT,"Bit Digital, Inc. - Ordinary Share",BDBT,Bluemonte Core Bond ETF,1,False
BTBT,"Bit Digital, Inc. - Ordinary Share",TBT,ProShares UltraShort Lehman 20  Year Treasury,1,False
IREN,IREN Limited - Ordinary Shares,IRON,"Disc Medicine, Inc. - Common Stock",1,False
IREN,IREN Limited - Ordinary Shares,AREN,"The Arena Group Holdings, Inc. Common Stock",1,False
MSFT,Microsoft Corporation - Common Stock,MCFT,"MasterCraft Boat Holdings, Inc. - Common Stock",1,False
RZLV,Rezolve AI PLC - Ordinary Shares,RZLT,"Rezolute, Inc. - Common Stock (NV)",1,False
RZLV,Rezolve AI PLC - Ordinary Shares,RZLVW,Rezolve AI PLC - Warrants,1,False
RZLV,Rezolve AI PLC - Ordinary Shares,RVLV,"Revolve Group, Inc. Class A Common Stock",1,False
ECDA,"ECD Automotive Design, Inc. - Common Stock",BCDA,"BioCardia, Inc. - Common Stock",1,False
ECDA,"ECD Automotive Design, Inc. - Common Stock",ECDAW,"ECD Automotive Design, Inc. - Warrant",1,False
ECDA,"ECD Automotive Design, Inc. - Common Stock",EUDA,Euda Health Holdings Limited - Ordinary Shares,1,False
CDE,"Coeur Mining, Inc. Common Stock",CDT,CDT Equity Inc. - Common Stock,1,False
CDE,"Coeur Mining, Inc. Common Stock",CDW,CDW Corporation - Common Stock,1,True
CDE,"Coeur Mining, Inc. Common Stock",CME,CME Group Inc. - Class A Common Stock,1,False
CDE,"Coeur Mining, Inc. Common Stock",CRE,Cre8 Enterprise Limited - Class A Ordinary Shares,1,True
CDE,"Coeur Mining, Inc. Common Stock",CUE,"Cue Biopharma, Inc. - Common Stock",1,False
CDE,"Coeur Mining, Inc. Common Stock",CADE,Cadence Bank Common Stock,1,False
CDE,"Coeur Mining, Inc. Common Stock",CAE,CAE Inc. Ordinary Shares,1,False
CDE,"Coeur Mining, Inc. Common Stock",CDRE,"Cadre Holdings, Inc. Common Stock",1,False
CDE,"Coeur Mining, Inc. Common Stock",CE,Celanese Corporation Common Stock,1,False
CDE,"Coeur Mining, Inc. Common Stock",CEE,"The Central and Eastern Europe Fund, Inc. (The) Common Stock",1,True
CDE,"Coeur Mining, Inc. Common Stock",CHE,Chemed Corp,1,False
CDE,"Coeur Mining, Inc. Common Stock",COE,"51Talk Online Education Group American depositary shares, each representing 60 Class A ordinary shares",1,False
CDE,"Coeur Mining, Inc. Common Stock",CVE,Cenovus Energy Inc Common Stock,1,False
CDE,"Coeur Mining, Inc. Common Stock",CXE,MFS High Income Municipal Trust Common Stock,1,True
CDE,"Coeur Mining, Inc. Common Stock",DE,Deere & Company Common Stock,1,False
CDE,"Coeur Mining, Inc. Common Stock",GDE,WisdomTree Efficient Gold Plus Equity Strategy Fund,1,False
CDE,"Coeur Mining, Inc. Common Stock",IDE,"Voya Infrastructure, Industrials and Materials Fund Common Shares of Beneficial Interest",1,False
CDE,"Coeur Mining, Inc. Common Stock",VDE,Vanguard Energy ETF,1,True
CIFR,Cipher Mining Inc. - Common Stock,CIFRW,Cipher Mining Inc. - Warrant,1,False
CIFR,Cipher Mining Inc. - Common Stock,RIFR,Russell Investments Global Infrastructure ETF,1,False
CIFR,Cipher Mining Inc. - Common Stock,CFR,"Cullen/Frost Bankers, Inc. Common Stock",1,False
CIFR,Cipher Mining Inc. - Common Stock,CITR,"General Enterprise Ventures, Inc. Common Stock",1,True
CIFR,Cipher Mining Inc. - Common Stock,XIFR,"XPLR Infrastructure, LP Common Units representing limited partner interests",1,True
WMT,Walmart Inc. - Common Stock,WCT,Wellchange Holdings Company Limited - Class A Ordinary shares,1,False
WMT,Walmart Inc. - Common Stock,WMG,Warner Music Group Corp. - Class A Common Stock,1,True
WMT,Walmart Inc. - Common Stock,YMT,Yimutian Inc. - American Depositary Shares; each representing 25 Class A ordinary shares,1,False
WMT,Walmart Inc. - Common Stock,AMT,American Tower Corporation (REIT) Common Stock,1,True
WMT,Walmart Inc. - Common Stock,CMT,Core Molding Technologies Inc Common Stock,1,False
WMT,Walmart Inc. - Common Stock,KMT,Kennametal Inc. Common Stock,1,False
WMT,Walmart Inc. - Common Stock,LMT,Lockheed Martin Corporation Common Stock,1,False
WMT,Walmart Inc. - Common Stock,MMT,MFS Multimarket Income Trust Common Stock,1,False
WMT,Walmart Inc. - Common Stock,MT,Arcelor Mittal NY Registry Shares NEW,1,False
WMT,Walmart Inc. - Common Stock,NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,1,False
WMT,Walmart Inc. - Common Stock,PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,1,False
WMT,Walmart Inc. - Common Stock,RMT,"Royce Micro-Cap Trust, Inc. Common Stock",1,False
WMT,Walmart Inc. - Common Stock,WAT,Waters Corporation Common Stock,1,False
WMT,Walmart Inc. - Common Stock,WIT,Wipro Limited Common Stock,1,False
WMT,Walmart Inc. - Common Stock,WM,"Waste Management, Inc. Common Stock",1,False
WMT,Walmart Inc. - Common Stock,WMB,"Williams Companies, Inc. (The) Common Stock",1,False
WMT,Walmart Inc. - Common Stock,WMK,"Weis Markets, Inc. Common Stock",1,False
WMT,Walmart Inc. - Common Stock,WMS,"Advanced Drainage Systems, Inc. Common Stock",1,False
WMT,Walmart Inc. - Common Stock,WST,"West Pharmaceutical Services, Inc. Common Stock",1,False
WMT,Walmart Inc. - Common Stock,WT,"WisdomTree, Inc. Common Stock",1,False
WMT,Walmart Inc. - Common Stock,WTM,"White Mountains Insurance Group, Ltd. Common Stock",1,False
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",LMNR,Limoneira Co - Common Stock,1,False
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",LUNG,Pulmonx Corporation - Common Stock,1,False
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",GUNR,FlexShares Global Upstream Natural Resources Index Fund ETF,1,False
WULF,TeraWulf Inc. - Common Stock,WOLF,"Wolfspeed, Inc. Common Stock New",1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ABTS,Abits Group Inc - Ordinary Shares,1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ALTS,ALT5 Sigma Corporation - Common Stock,1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASNS,"Actelis Networks, Inc. - Common Stock",1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASPS,Altisource Portfolio Solutions S.A. - Common Stock,1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASST,"Strive, Inc. - Class A Common Stock",1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASTC,Astrotech Corporation - Common Stock,1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASTE,"Astec Industries, Inc. - Common Stock",1,True
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASTH,Astrana Health Inc. - Common Stock,1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASTI,"Ascent Solar Technologies, Inc - Common Stock",1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ASYS,"Amtech Systems, Inc. - Common Stock",1,True
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",NSTS,"NSTS Bancorp, Inc. - Common Stock",1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",SATS,EchoStar Corporation - Common stock,1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",AOTS,AOT Software Platform ETF,1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",ATS,ATS Corporation Common Shares,1,False
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",VSTS,Vestis Corporation Common Stock,1,False
APLD,Applied Digital Corporation - Common Stock,APLS,"Apellis Pharmaceuticals, Inc. - Common Stock",1,True
APLD,Applied Digital Corporation - Common Stock,APLT,"Applied Therapeutics, Inc. - Common Stock",1,False
APLD,Applied Digital Corporation - Common Stock,PALD,Direxion Daily PANW Bear 1X Shares,1,False
APLD,Applied Digital Corporation - Common Stock,UPLD,"Upland Software, Inc. - Common Stock",1,False
APLD,Applied Digital Corporation - Common Stock,ABLD,Abacus FCF Real Assets Leaders ETF,1,False
APLD,Applied Digital Corporation - Common Stock,APD,"Air Products and Chemicals, Inc. Common Stock",1,False
APLD,Applied Digital Corporation - Common Stock,JPLD,JPMorgan Limited Duration Bond ETF,1,False
APLD,Applied Digital Corporation - Common Stock,PLD,"Prologis, Inc. Common Stock",1,False
BBD,Banco Bradesco Sa American Depositary Shares,BLBD,Blue Bird Corporation - Common Stock,1,False
BBD,Banco Bradesco Sa American Depositary Shares,BND,Vanguard Total Bond Market ETF,1,True
BBD,Banco Bradesco Sa American Depositary Shares,BTBD,"BT Brands, Inc. - Common Stock",1,False
BBD,Banco Bradesco Sa American Depositary Shares,WBD,"Warner Bros. Discovery, Inc. - Series A Common Stock",1,False
BBD,Banco Bradesco Sa American Depositary Shares,BB,BlackBerry Limited Common Stock,1,False
BBD,Banco Bradesco Sa American Depositary Shares,BBDC,"Barings BDC, Inc. Common Stock",1,False
BBD,Banco Bradesco Sa American Depositary Shares,BBT,Beacon Financial Corporation Common stock,1,False
BBD,Banco Bradesco Sa American Depositary Shares,BBU,Brookfield Business Partners L.P. Limited Partnership Units ,1,False
BBD,Banco Bradesco Sa American Depositary Shares,BBW,"Build-A-Bear Workshop, Inc. Common Stock",1,False
BBD,Banco Bradesco Sa American Depositary Shares,BBY,"Best Buy Co., Inc. Common Stock",1,False
BBD,Banco Bradesco Sa American Depositary Shares,BCD,abrdn Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,1,False
BBD,Banco Bradesco Sa American Depositary Shares,BKD,Brookdale Senior Living Inc. Common Stock,1,False
BBD,Banco Bradesco Sa American Depositary Shares,BLD,TopBuild Corp. Common Stock,1,False
BBD,Banco Bradesco Sa American Depositary Shares,BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),1,False
BBD,Banco Bradesco Sa American Depositary Shares,BYD,Boyd Gaming Corporation Common Stock,1,False
BBD,Banco Bradesco Sa American Depositary Shares,DBD,Diebold Nixdorf Incorporated Common stock,1,False
BBD,Banco Bradesco Sa American Depositary Shares,IBD,Inspire Corporate Bond ETF,1,False
BBD,Banco Bradesco Sa American Depositary Shares,PBD,Invesco Global Clean Energy ETF,1,False
TSDD,GraniteShares 2x Short TSLA Daily ETF,MSDD,GraniteShares 2x Short MSTR Daily ETF,1,False
TSDD,GraniteShares 2x Short TSLA Daily ETF,SDD,ProShares UltraShort SmallCap600,1,False
CRWG,Leverage Shares 2X Long CRWV Daily ETF,COWG,Pacer US Large Cap Cash Cows Growth Leaders ETF,1,False
CRWG,Leverage Shares 2X Long CRWV Daily ETF,CREG,Smart Powerr Corp. - Common Stock,1,True
CRWG,Leverage Shares 2X Long CRWV Daily ETF,CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock",1,False
CRWG,Leverage Shares 2X Long CRWV Daily ETF,CRWS,"Crown Crafts, Inc. - Common Stock",1,False
CRWG,Leverage Shares 2X Long CRWV Daily ETF,CRWV,"CoreWeave, Inc. - Class A Common Stock",1,True
CRWG,Leverage Shares 2X Long CRWV Daily ETF,GRWG,GrowGeneration Corp. - Common Stock,1,False
CRWG,Leverage Shares 2X Long CRWV Daily ETF,CRBG,Corebridge Financial Inc. Common Stock,1,False
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OPRX,OptimizeRx Corporation - Common Stock,1,True
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OPTXW,"Syntec Optics Holdings, Inc. - Warrant",1,False
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",RPTX,Repare Therapeutics Inc. - Common Shares,1,False
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OKTX,Tradr 2X Long OKTA Daily ETF,1,False
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OPTT,"Ocean Power Technologies, Inc. Common Stock",1,False
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OPTU,"Optimum Communications, Inc. Class A common stock",1,False
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",OSTX,OS Therapies Incorporated Common Stock,1,False
SMCI,"Super Micro Computer, Inc. - Common Stock",AMCI,AMC Robotics Corporation - Common Stock,1,True
SMCI,"Super Micro Computer, Inc. - Common Stock",SMSI,"Smith Micro Software, Inc. - Common Stock",1,False
SMCI,"Super Micro Computer, Inc. - Common Stock",SMTI,Sanara MedTech Inc. - Common Stock,1,False
SMCI,"Super Micro Computer, Inc. - Common Stock",TMCI,"Treace Medical Concepts, Inc. - Common Stock",1,False
SMCI,"Super Micro Computer, Inc. - Common Stock",CMCI,VanEck CMCI Commodity Strategy ETF,1,False
SMCI,"Super Micro Computer, Inc. - Common Stock",MCI,Barings Corporate Investors Common Stock,1,False
SMCI,"Super Micro Computer, Inc. - Common Stock",MSCI,MSCI Inc. Common Stock,1,False
SMCI,"Super Micro Computer, Inc. - Common Stock",SCI,Service Corporation International Common Stock,1,False
SMCI,"Super Micro Computer, Inc. - Common Stock",SDCI,USCF SummerHaven Dynamic Commodity Strategy No K-1 Fund,1,False
SMCI,"Super Micro Computer, Inc. - Common Stock",SMC,Summit Midstream Corporation Common Stock,1,False
SMCI,"Super Micro Computer, Inc. - Common Stock",SMHI,SEACOR Marine Holdings Inc. Common Stock ,1,False
CLSK,"CleanSpark, Inc. - Common Stock",CLBK,"Columbia Financial, Inc. - Common Stock",1,False
CLSK,"CleanSpark, Inc. - Common Stock",CLIK,Click Holdings Limited - Ordinary Share,1,False
CLSK,"CleanSpark, Inc. - Common Stock",CLSKW,"CleanSpark, Inc. - Warrant",1,False
CLSK,"CleanSpark, Inc. - Common Stock",CLST,"Catalyst Bancorp, Inc. - common stock",1,False
CLSK,"CleanSpark, Inc. - Common Stock",CLS,"Celestica, Inc. Common Stock",1,False
BMY,Bristol-Myers Squibb Company Common Stock,BMR,Beamr Imaging Ltd. - Ordinary Share,1,False
BMY,Bristol-Myers Squibb Company Common Stock,BSMY,Invesco BulletShares 2034 Municipal Bond ETF,1,False
BMY,Bristol-Myers Squibb Company Common Stock,BSY,"Bentley Systems, Incorporated - Class B Common Stock",1,False
BMY,Bristol-Myers Squibb Company Common Stock,BAMY,Brookstone Yield ETF,1,False
BMY,Bristol-Myers Squibb Company Common Stock,BBY,"Best Buy Co., Inc. Common Stock",1,False
BMY,Bristol-Myers Squibb Company Common Stock,BGY,Blackrock Enhanced International Dividend Trust,1,False
BMY,Bristol-Myers Squibb Company Common Stock,BMI,"Badger Meter, Inc. Common Stock",1,False
BMY,Bristol-Myers Squibb Company Common Stock,BMO,Bank Of Montreal Common Stock,1,False
BMY,Bristol-Myers Squibb Company Common Stock,BNY,BlackRock New York Municipal Income Trust,1,True
BMY,Bristol-Myers Squibb Company Common Stock,BY,"Byline Bancorp, Inc. Common Stock",1,False
BMY,Bristol-Myers Squibb Company Common Stock,BYM,Blackrock Municipal Income Quality Trust Common Shares of Beneficial Interest,1,False
BMY,Bristol-Myers Squibb Company Common Stock,FMY,First Trust Mortgage Income Fund Common Shares of Beneficial Interest,1,False
BMY,Bristol-Myers Squibb Company Common Stock,HMY,Harmony Gold Mining Company Limited,1,True
BMY,Bristol-Myers Squibb Company Common Stock,PBMY,PGIM S&P 500 Buffer 20 ETF - May,1,False
AIRE,reAlpha Tech Corp. - Common Stock,AIRG,"Airgain, Inc. - Common Stock",1,False
AIRE,reAlpha Tech Corp. - Common Stock,AIRJ,AirJoule Technologies Corporation - Class A Common Stock,1,False
AIRE,reAlpha Tech Corp. - Common Stock,AIRO,"AIRO Group Holdings, Inc. - Common Stock",1,False
AIRE,reAlpha Tech Corp. - Common Stock,AIRS,"AirSculpt Technologies, Inc. - Common Stock",1,True
AIRE,reAlpha Tech Corp. - Common Stock,AIRT,"Air T, Inc. - Common Stock",1,False
AIRE,reAlpha Tech Corp. - Common Stock,APRE,"Aprea Therapeutics, Inc. - Common Stock",1,False
AIRE,reAlpha Tech Corp. - Common Stock,AURE,Aurelion Inc.  - Class A Ordinary Shares,1,True
AIRE,reAlpha Tech Corp. - Common Stock,AWRE,"Aware, Inc. - Common Stock",1,False
AIRE,reAlpha Tech Corp. - Common Stock,ACRE,Ares Commercial Real Estate Corporation Common Stock,1,False
AIRE,reAlpha Tech Corp. - Common Stock,AIR,AAR Corp. Common Stock,1,False
AIRE,reAlpha Tech Corp. - Common Stock,AIRI,Air Industries Group Common Stock,1,False
AIRE,reAlpha Tech Corp. - Common Stock,AKRE,Akre Focus ETF,1,True
AIRE,reAlpha Tech Corp. - Common Stock,ARE,"Alexandria Real Estate Equities, Inc. Common Stock",1,False
AIRE,reAlpha Tech Corp. - Common Stock,AVRE,Avantis Real Estate ETF,1,False
AIRE,reAlpha Tech Corp. - Common Stock,IRE,Defiance Daily Target 2X Long IREN ETF,1,False
AIRE,reAlpha Tech Corp. - Common Stock,JIRE,JPMorgan International Research Enhanced Equity ETF,1,False
SQQQ,ProShares UltraPro Short QQQ,GQQQ,Astoria US Quality Growth Kings ETF,1,False
SQQQ,ProShares UltraPro Short QQQ,IQQQ,ProShares Nasdaq-100 High Income ETF,1,False
SQQQ,ProShares UltraPro Short QQQ,KQQQ,Kurv Technology Titans Select ETF,1,False
SQQQ,ProShares UltraPro Short QQQ,MQQQ,Tradr 2X Long Innovation 100 Monthly ETF,1,False
SQQQ,ProShares UltraPro Short QQQ,QQQ,"Invesco QQQ Trust, Series 1",1,False
SQQQ,ProShares UltraPro Short QQQ,TQQQ,ProShares UltraPro QQQ,1,False
SQQQ,ProShares UltraPro Short QQQ,YQQQ,YieldMax Short N100 Option Income Strategy ETF,1,False
SQQQ,ProShares UltraPro Short QQQ,CQQQ,Invesco China Technology ETF,1,False
C,"Citigroup, Inc. Common Stock",CA,Xtrackers California Municipal Bonds ETF,1,False
C,"Citigroup, Inc. Common Stock",CD,Chaince Digital Holdings Inc. - American Ordinary Shares,1,False
C,"Citigroup, Inc. Common Stock",CG,The Carlyle Group Inc. - Common Stock,1,False
C,"Citigroup, Inc. Common Stock",CV,"CapsoVision, Inc. - Common Stock",1,False
C,"Citigroup, Inc. Common Stock",KC,Kingsoft Cloud Holdings Limited - American Depositary Shares,1,False
C,"Citigroup, Inc. Common Stock",TC,Token Cat Limited - American Depositary Shares,1,False
C,"Citigroup, Inc. Common Stock",VC,Visteon Corporation - Common Stock,1,False
C,"Citigroup, Inc. Common Stock",A,"Agilent Technologies, Inc. Common Stock",1,False
C,"Citigroup, Inc. Common Stock",B,Barrick Mining Corporation Common Shares,1,False
C,"Citigroup, Inc. Common Stock",BC,Brunswick Corporation Common Stock,1,False
C,"Citigroup, Inc. Common Stock",CB,Chubb Limited  Common Stock,1,False
C,"Citigroup, Inc. Common Stock",CC,Chemours Company (The) Common Stock,1,False
C,"Citigroup, Inc. Common Stock",CE,Celanese Corporation Common Stock,1,False
C,"Citigroup, Inc. Common Stock",CF,"CF Industries Holdings, Inc. Common Stock",1,False
C,"Citigroup, Inc. Common Stock",CI,The Cigna Group Common Stock,1,False
C,"Citigroup, Inc. Common Stock",CL,Colgate-Palmolive Company Common Stock,1,False
C,"Citigroup, Inc. Common Stock",CM,Canadian Imperial Bank of Commerce Common Stock,1,False
C,"Citigroup, Inc. Common Stock",CP,Canadian Pacific Kansas City Limited Common Shares,1,False
C,"Citigroup, Inc. Common Stock",CR,Crane Company Common Stock,1,False
C,"Citigroup, Inc. Common Stock",CW,Curtiss-Wright Corporation Common Stock,1,False
C,"Citigroup, Inc. Common Stock",D,"Dominion Energy, Inc. Common Stock",1,True
C,"Citigroup, Inc. Common Stock",DC,Dakota Gold Corp. Common Stock,1,False
C,"Citigroup, Inc. Common Stock",E,ENI S.p.A. Common Stock,1,False
C,"Citigroup, Inc. Common Stock",EC,Ecopetrol S.A. American Depositary Shares,1,False
C,"Citigroup, Inc. Common Stock",F,Ford Motor Company Common Stock,1,True
C,"Citigroup, Inc. Common Stock",FC,Franklin Covey Company Common Stock,1,False
C,"Citigroup, Inc. Common Stock",G,Genpact Limited Common Stock,1,False
C,"Citigroup, Inc. Common Stock",H,Hyatt Hotels Corporation Class A Common Stock,1,False
C,"Citigroup, Inc. Common Stock",J,Jacobs Solutions Inc. Common Stock,1,False
C,"Citigroup, Inc. Common Stock",L,Loews Corporation Common Stock,1,False
C,"Citigroup, Inc. Common Stock",LC,LendingClub Corporation Common Stock,1,False
C,"Citigroup, Inc. Common Stock",M,Macy's Inc Common Stock,1,False
