Target,Candidate,Overall_Corr,Best_Time,Best_Time_Corr,Correlation_Lift,General_Corr_At_Best_Time,Distance,Target_Name,Candidate_Name,Buying_Pressure_Corr_All
MU,MD,0.0342307474851559,19:30:00,0.18668114826384577,0.15245040077868988,0.03398442242701579,1,"Micron Technology, Inc. - Common Stock","Pediatrix Medical Group, Inc. Common Stock",
MU,MDU,-0.03786285363925897,16:00:00,0.3440159115951312,0.3818787652343901,0.11066161647474443,1,"Micron Technology, Inc. - Common Stock","MDU Resources Group, Inc. Common Stock (Holding Company)",
MU,MG,0.024381323859387655,16:30:00,0.3523012957787485,0.32791997191936084,-0.049707047171951235,1,"Micron Technology, Inc. - Common Stock",Mistras Group Inc Common Stock,
MU,MH,-0.08254239370734251,15:00:00,0.2529310577693496,0.3354734514766921,-0.08361038586920963,1,"Micron Technology, Inc. - Common Stock","McGraw Hill, Inc. Common Stock",
MU,MI,-0.3126167741348993,N/A,0.0,,,1,"Micron Technology, Inc. - Common Stock",NFT Limited Class A Ordinary Share,-0.4883082246327847
MU,MJ,0.09405183920023846,14:30:00,0.3917226415966348,0.2976708023963963,0.24125032517628595,1,"Micron Technology, Inc. - Common Stock",Amplify Alternative Harvest ETF,
MU,MMU,-0.05906429324304292,20:00:00,0.12272409831213811,0.18178839155518103,-0.18653685763451067,1,"Micron Technology, Inc. - Common Stock","Western Asset Managed Municipals Fund, Inc. Common Stock",
MU,MO,-0.13223381272949628,20:00:00,-0.029413805662083334,0.10282000706741294,0.014423153653996115,1,"Micron Technology, Inc. - Common Stock","Altria Group, Inc.",
MU,MP,0.026856661555661333,20:00:00,0.28983135048633984,0.2629746889306785,0.13661868737797397,1,"Micron Technology, Inc. - Common Stock",MP Materials Corp. Common Stock,
MU,MPU,0.025693504745222848,15:00:00,0.2831612026655012,0.25746769792027835,0.02319103134760371,1,"Micron Technology, Inc. - Common Stock",Mega Matrix Inc. Class A Ordinary Shares,
MU,MS,0.34201921657909834,14:30:00,0.6167943591710427,0.2747751425919444,0.5060943537013295,1,"Micron Technology, Inc. - Common Stock",Morgan Stanley Common Stock,
MU,MT,0.11794310796026676,17:30:00,0.34047696779106823,0.22253385983080148,0.16339650196659491,1,"Micron Technology, Inc. - Common Stock",Arcelor Mittal NY Registry Shares NEW,
MU,MUR,0.20998953439513426,14:30:00,0.48500356286868895,0.2750140284735547,0.28530723493653115,1,"Micron Technology, Inc. - Common Stock",Murphy Oil Corporation Common Stock,
MU,MUX,0.3032433829422369,14:30:00,0.53407813542645,0.2308347524842131,0.4214460221020873,1,"Micron Technology, Inc. - Common Stock",McEwen Inc. Common Stock,
MU,MX,0.24035780253739197,14:30:00,0.6207039936213523,0.38034619108396034,0.500596358327561,1,"Micron Technology, Inc. - Common Stock",Magnachip Semiconductor Corporation Common Stock,
MU,NU,0.3205112974723726,14:30:00,0.575703455471927,0.2551921579995544,0.5106718565897724,1,"Micron Technology, Inc. - Common Stock",Nu Holdings Ltd. Class A Ordinary Shares,
MU,SMU,0.14722047584118772,16:30:00,0.3642285274137486,0.2170080515725609,0.23509069053946058,1,"Micron Technology, Inc. - Common Stock",Tradr 2X Long SMR Daily ETF,
MU,SU,0.22494646129193632,14:30:00,0.489523238276281,0.2645767769843447,0.3232246565343563,1,"Micron Technology, Inc. - Common Stock",Suncor Energy  Inc. Common Stock,
MU,TU,0.010570723794288212,15:30:00,0.10439128072570734,0.09382055693141914,0.1431680377727814,1,"Micron Technology, Inc. - Common Stock",Telus Corporation Ordinary Shares,
MU,U,0.23762739412124373,14:30:00,0.43521307495286127,0.19758568083161754,0.35250730332736985,1,"Micron Technology, Inc. - Common Stock",Unity Software Inc. Common Stock,
MU,WU,-0.40825751760024265,18:00:00,0.1901223307157013,0.5983798483159439,-0.0009000618106809315,1,"Micron Technology, Inc. - Common Stock",Western Union Company (The) Common Stock,
TLT,ALT,0.12493179270179215,18:00:00,0.29678194742984004,0.17185015472804788,0.10374359418773743,1,iShares 20+ Year Treasury Bond ETF,"Altimmune, Inc. - Common Stock",
TLT,PLT,-0.04445866121861333,N/A,0.0,,,1,iShares 20+ Year Treasury Bond ETF,Defiance Leveraged Long Income PLTR ETF,-0.12617065783238224
TLT,TLF,-0.06505526411349069,N/A,0.0,,,1,iShares 20+ Year Treasury Bond ETF,"Tandy Leather Factory, Inc. - common stock",0.37550367798919365
TLT,TLN,-0.02517498330534021,20:30:00,0.12963110997516467,0.15480609328050488,-0.03442459587314222,1,iShares 20+ Year Treasury Bond ETF,Talen Energy Corporation - Common Stock,
TLT,TLS,-0.10462168409322707,18:00:00,0.27925522026144783,0.3838769043546749,0.13676535422249367,1,iShares 20+ Year Treasury Bond ETF,Telos Corporation - Common Stock,
TLT,HLT,0.11513567962283747,14:30:00,0.3515836628917255,0.23644798326888802,0.281700637251588,1,iShares 20+ Year Treasury Bond ETF,Hilton Worldwide Holdings Inc. Common Stock ,
TLT,TGT,0.07121221610871269,20:00:00,0.2566021606186401,0.1853899445099274,0.0795378063752105,1,iShares 20+ Year Treasury Bond ETF,Target Corporation Common Stock,
TLT,TILT,0.11414810643644133,N/A,0.0,,,1,iShares 20+ Year Treasury Bond ETF,FlexShares Mornigstar US Market Factors Tilt Index Fund ETF,0.2253607129673715
TLT,TLK,0.0020841852374171165,20:30:00,0.3345640984642364,0.3324799132268193,0.19276430946343903,1,iShares 20+ Year Treasury Bond ETF,"PT Telekomunikasi Indonesia, Tbk",
TLT,TRT,0.08489141802609802,20:00:00,0.6273397840111117,0.5424483659850137,0.12999259075917616,1,iShares 20+ Year Treasury Bond ETF,Trio-Tech International Common Stock,
TLT,TSLT,0.004694881733197277,14:30:00,0.5750630173787983,0.570368135645601,0.04004300471813395,1,iShares 20+ Year Treasury Bond ETF,T-REX 2X Long Tesla Daily Target ETF,
TLT,TT,-0.03792913349054687,20:00:00,0.21139822199753577,0.24932735548808266,0.09633632408076284,1,iShares 20+ Year Treasury Bond ETF,Trane Technologies plc,
TLT,TXT,0.012162226818177663,16:00:00,0.185088599254826,0.17292637243664832,0.058916568888233996,1,iShares 20+ Year Treasury Bond ETF,Textron Inc. Common Stock,
TLT,VLT,-0.055485719217647375,N/A,0.0,,,1,iShares 20+ Year Treasury Bond ETF,Invesco High Income Trust II,0.07561030381457194
ETHA,ATHA,0.030182833521001876,19:30:00,0.19064257746029575,0.16045974393929388,-0.009437219375001723,1,iShares Ethereum Trust ETF,"Athira Pharma, Inc. - Common Stock",
ETHA,EGHA,,N/A,0.0,,,1,iShares Ethereum Trust ETF,EGH Acquisition Corp. - Class A ordinary shares,
ETHA,ESHA,0.02004763360351338,17:30:00,0.40198926532331786,0.3819416317198045,0.15806402306641615,1,iShares Ethereum Trust ETF,ESH Acquisition Corp. - Class A Common Stock,
ETHA,ETHM,0.1881327861150325,20:30:00,0.1472503064245583,-0.040882479690474205,0.3339523612992187,1,iShares Ethereum Trust ETF,Dynamix Corporation - Class A Ordinary Share,
ETHA,ETHZ,0.22835874286078575,15:00:00,0.304745328835858,0.07638658597507222,0.31265040051272847,1,iShares Ethereum Trust ETF,ETHZilla Corporation - Common Stock,
SOBR,SABR,0.029400393255266756,17:00:00,0.3431231028384545,0.3137227095831877,0.13643170104991983,1,"SOBR Safe, Inc. - Common Stock",Sabre Corporation - Common Stock,
SOBR,SNBR,-0.09042899386659953,20:00:00,0.2743725049739176,0.3648014988405171,0.4270551137486611,1,"SOBR Safe, Inc. - Common Stock",Sleep Number Corporation - Common Stock,
SOBR,SBR,-0.20992398820283198,N/A,0.0,,,1,"SOBR Safe, Inc. - Common Stock",Sabine Royalty Trust Common Stock,-0.3001198611775295
SOBR,SOAR,0.2301770126856282,14:30:00,0.3639452444156053,0.13376823172997707,0.3216276903033166,1,"SOBR Safe, Inc. - Common Stock","Volato Group, Inc. Class A Common Stock",
SOBR,SOR,0.05556223133929345,N/A,0.0,,,1,"SOBR Safe, Inc. - Common Stock","Source Capital, Inc. Cmn Shs of BI",0.33232821508762556
SOFI,SPFI,0.08943526710043935,20:30:00,0.4388340678351411,0.34939880073470175,0.33124935699233987,1,"SoFi Technologies, Inc.  - Common Stock","South Plains Financial, Inc. - Common Stock",
SOFI,SDFI,-0.22659275255738992,N/A,0.0,,,1,"SoFi Technologies, Inc.  - Common Stock",AB Short Duration Income ETF,-0.17953646141443944
SOFI,SIFI,-0.13000282305824198,N/A,0.0,,,1,"SoFi Technologies, Inc.  - Common Stock",Harbor Scientific Alpha Income ETF,-0.18256434898890153
SOFI,SSFI,-0.5408761268628676,N/A,0.0,,,1,"SoFi Technologies, Inc.  - Common Stock",Day Hagan Smart Sector Fixed Income ETF,
SOFI,SYFI,0.14346138668609498,17:00:00,0.3720347329521364,0.22857334626604142,0.40215787532065567,1,"SoFi Technologies, Inc.  - Common Stock",AB Short Duration High Yield ETF,
DTCK,DTCX,0.05945446283974365,16:00:00,0.31527809139258606,0.2558236285528424,-0.11298652841801075,1,Davis Commodities Limited - Class A Ordinary Shares,"Datacentrex, Inc. - Common Stock",
DTCK,DECK,-0.25211334609312236,20:00:00,0.24800686878989925,0.5001202148830216,-0.04018538566274004,1,Davis Commodities Limited - Class A Ordinary Shares,Deckers Outdoor Corporation Common Stock,
DTCK,DTK,0.14230581803722056,N/A,0.0,,,1,Davis Commodities Limited - Class A Ordinary Shares,DTE Energy Company 2025 Series H 6.25% Junior Subordinated Debentures due 2085,0.21988543414912273
CRWV,CRWD,0.19848666588368646,19:30:00,0.2729146063857572,0.07442794050207074,0.09680688310756552,1,"CoreWeave, Inc. - Class A Common Stock","CrowdStrike Holdings, Inc. - Class A Common Stock",
CRWV,CRWS,0.022475838416541664,20:30:00,0.26429689503345755,0.24182105661691589,-0.19687541446616239,1,"CoreWeave, Inc. - Class A Common Stock","Crown Crafts, Inc. - Common Stock",
MSTX,MGTX,0.07705503206126867,19:00:00,0.4249809473380555,0.34792591527678685,0.18285377718789866,1,Defiance Daily Target 2x Long MSTR ETF,MeiraGTx Holdings plc - Ordinary Shares,
MSTX,MKTX,0.16893177939717174,14:30:00,0.6043209697774173,0.4353891903802456,0.4049381225178545,1,Defiance Daily Target 2x Long MSTR ETF,"MarketAxess Holdings, Inc. - Common Stock",
MSTX,MLTX,0.08739171926982929,14:30:00,0.3209053662766835,0.23351364700685417,0.18471625814532677,1,Defiance Daily Target 2x Long MSTR ETF,MoonLake Immunotherapeutics - Class A Ordinary Shares,
MSTX,MMTX,,N/A,0.0,,,1,Defiance Daily Target 2x Long MSTR ETF,Miluna Acquisition Corp - Class A Ordinary Shares,
MSTX,MSEX,-0.03572138055890691,18:30:00,0.4779317184435418,0.5136530990024487,0.5889089774161113,1,Defiance Daily Target 2x Long MSTR ETF,Middlesex Water Company - Common Stock,
MSTX,STX,0.1342386957124624,14:30:00,0.2658928419172848,0.13165414620482238,0.2578330929127386,1,Defiance Daily Target 2x Long MSTR ETF,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),
MSTX,ASTX,0.20509662729624825,14:30:00,0.4348741019489844,0.22977747465273615,0.20672639267398038,1,Defiance Daily Target 2x Long MSTR ETF,Tradr 2X Long ASTS Daily ETF,
MSTX,DSTX,-0.052811089003080715,N/A,0.0,,,1,Defiance Daily Target 2x Long MSTR ETF,Distillate International Fundamental Stability & Value ETF,0.5543691083313819
MSTX,MATX,0.03574846684147726,18:30:00,0.40031845965851226,0.364569992817035,-0.03657311156958153,1,Defiance Daily Target 2x Long MSTR ETF,"Matson, Inc. Common Stock",
MSTX,MTX,0.037773998088771285,14:30:00,0.3158159319260974,0.2780419338373261,0.08975657804161026,1,Defiance Daily Target 2x Long MSTR ETF,Minerals Technologies Inc. Common Stock,
MSTX,OSTX,-0.04396321361129496,17:00:00,0.4729059082673721,0.5168691218786671,0.31488650191207623,1,Defiance Daily Target 2x Long MSTR ETF,OS Therapies Incorporated Common Stock,
GRAB,GMAB,-0.028208631545429033,17:00:00,0.41024288321232394,0.43845151475775296,0.04470038313892419,1,Grab Holdings Limited - Class A Ordinary Shares,Genmab A/S - American Depositary Shares,
GRAB,GRAL,0.11521000753979975,14:30:00,0.166346232564413,0.05113622502461325,0.07621620995922827,1,Grab Holdings Limited - Class A Ordinary Shares,"GRAIL, Inc. - Common Stock",
GRAB,GAB,-0.057594229890799556,18:00:00,0.547493533314386,0.6050877632051855,-0.058479703141548725,1,Grab Holdings Limited - Class A Ordinary Shares,"Gabelli Equity Trust, Inc. (The) Common Stock",
GRAB,GBAB,-0.010430518366336397,20:30:00,0.28088370404596325,0.29131422241229965,-0.007384838990401383,1,Grab Holdings Limited - Class A Ordinary Shares,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,
DJT,IJT,-0.12735000391355025,15:30:00,0.2977853358003787,0.4251353397139289,0.007092261617335703,1,Trump Media & Technology Group Corp. - Common Stock,iShares S&P SmallCap 600 Growth ETF,
DJT,DAT,0.3339724509323645,N/A,0.0,,,1,Trump Media & Technology Group Corp. - Common Stock,ProShares Big Data Refiners ETF,0.3016286062432908
DJT,DDT,-0.13181266165041597,N/A,0.0,,,1,Trump Media & Technology Group Corp. - Common Stock,Dillard's Capital Trust I,-0.4218358585584699
DJT,DGT,-0.14960801742353413,14:30:00,-0.14758278972451414,0.002025227699019999,-0.1995969549958196,1,Trump Media & Technology Group Corp. - Common Stock,State Street SPDR Global Dow ETF,
DJT,DHT,0.02326780664778266,17:00:00,0.2646228790812048,0.24135507243342214,0.08549124468169979,1,Trump Media & Technology Group Corp. - Common Stock,"DHT Holdings, Inc.",
DJT,DIT,0.33841408041389787,N/A,0.0,,,1,Trump Media & Technology Group Corp. - Common Stock,AMCON Distributing Company Common Stock,-1.0
DJT,DT,0.11670114201617243,18:30:00,0.3512231180939968,0.23452197607782438,0.312359376381093,1,Trump Media & Technology Group Corp. - Common Stock,"Dynatrace, Inc. Common Stock",
DJT,GJT,-0.7509336050555436,N/A,0.0,,,1,Trump Media & Technology Group Corp. - Common Stock,"Synthetic Fixed-Income Securities, Inc. Floating Rate Structured Repackaged Asset-Backed Trust Securities Certificates, Series 2006-3",
DJT,PJT,-0.08793865820724338,15:30:00,0.3706680342174298,0.45860669242467317,0.05028827748019957,1,Trump Media & Technology Group Corp. - Common Stock,PJT Partners Inc. Class A Common Stock,
DJT,SJT,-0.04397909619462205,20:30:00,0.2698725427180851,0.3138516389127071,0.057338861586410925,1,Trump Media & Technology Group Corp. - Common Stock,San Juan Basin Royalty Trust Common Stock,
AMC,AEC,-0.015570451002175207,15:30:00,0.2863805712798254,0.3019510222820006,0.08779684669808266,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Anfield Energy Inc. - Common Shares,
AMC,AMD,0.05448438727412149,14:30:00,0.19218538311279124,0.13770099583866974,0.20471997845263912,1,"AMC Entertainment Holdings, Inc. Class A Common Stock","Advanced Micro Devices, Inc. - Common Stock",
AMC,AMSC,0.08373145953696061,14:30:00,0.2486969494440885,0.1649654899071279,0.2640905049216849,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",American Superconductor Corporation - Common Stock,
AMC,TMC,0.04124988927002805,19:00:00,0.41017472383171116,0.3689248345616831,0.1935373343937729,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",TMC the metals company Inc. - Common Stock,
AMC,ACM,0.04222844075422709,14:30:00,0.27155616495753654,0.22932772420330944,0.17382142805335118,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",AECOM Common Stock,
AMC,ADC,-0.009029168153520385,15:30:00,0.3966199720289415,0.4056491401824619,0.05527139375445242,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Agree Realty Corporation Common Stock,
AMC,AFMC,0.26514443266333504,N/A,0.0,,,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",First Trust Active Factor Mid Cap ETF,0.4993215734162805
AMC,ALC,0.005433071490858438,18:00:00,0.32593959444579623,0.3205065229549378,0.1272667734430977,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Alcon Inc. Ordinary Shares,
AMC,AM,0.03848827515213105,18:00:00,0.23807834184977406,0.199590066697643,-0.016090567280857917,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Antero Midstream Corporation Common Stock,
AMC,AME,0.025775790775317352,16:30:00,0.2559675418685941,0.23019175109327675,0.006525074450141229,1,"AMC Entertainment Holdings, Inc. Class A Common Stock","AMETEK, Inc.",
AMC,AMG,-0.0015845259113021772,17:30:00,0.2793873197346118,0.280971845645914,-0.01664555397200061,1,"AMC Entertainment Holdings, Inc. Class A Common Stock","Affiliated Managers Group, Inc. Common Stock",
AMC,AMN,0.0423887123460075,15:30:00,0.14906539495626334,0.10667668261025584,0.005581615869668503,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",AMN Healthcare Services Inc,
AMC,AMP,0.015379484176719048,15:30:00,0.2956919247811296,0.2803124406044106,-0.020108325571988942,1,"AMC Entertainment Holdings, Inc. Class A Common Stock","Ameriprise Financial, Inc. Common Stock",
AMC,AMR,0.16599324298791673,17:30:00,0.42289775255574935,0.2569045095678326,0.17174388937506968,1,"AMC Entertainment Holdings, Inc. Class A Common Stock","Alpha Metallurgical Resources, Inc. Common Stock",
AMC,AMRC,0.08003780966905634,15:00:00,0.33078508221606573,0.2507472725470094,0.18054105734452278,1,"AMC Entertainment Holdings, Inc. Class A Common Stock","Ameresco, Inc. Class A Common Stock",
AMC,AMS,0.005008146457447682,N/A,0.0,,,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",American Shared Hospital Services Common Stock,-0.00368518193530172
AMC,AMT,-0.015017672761873279,19:30:00,0.22383104122786204,0.2388487139897353,-0.049496552507231006,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",American Tower Corporation (REIT) Common Stock,
AMC,ASC,0.01910410762483244,14:30:00,0.3037823358979583,0.28467822827312583,0.15214729825816825,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Ardmore Shipping Corporation Common Stock,
AMC,AVMC,0.3231264557918603,N/A,0.0,,,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Avantis U.S. Mid Cap Equity ETF,0.2952595058263602
AMC,CMC,0.006176781499840687,14:30:00,0.29557661244418837,0.2893998309443477,0.08898689841444785,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Commercial Metals Company Common Stock,
AMC,EMC,0.15663041873139222,N/A,0.0,,,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Global X Emerging Markets Great Consumer ETF,0.03518739389471379
AMC,FMC,0.03051051496094364,20:30:00,0.34811690245785937,0.3176063874969157,0.19409564037006902,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",FMC Corporation Common Stock,
AMC,HMC,0.05190539784778981,20:30:00,0.3586734970315213,0.3067680991837315,0.13645546064221364,1,"AMC Entertainment Holdings, Inc. Class A Common Stock","Honda Motor Company, Ltd. Common Stock",
AMC,MAC,-0.04988466812045581,17:00:00,0.17503137181837927,0.22491603993883508,-0.02777081930165937,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Macerich Company (The) Common Stock,
AMC,MC,0.012049891064507897,14:30:00,0.13602868831214046,0.12397879724763257,0.09267768927458578,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Moelis & Company Class A Common Stock,
AMC,MMC,0.04130645637841978,15:30:00,0.20294744085831154,0.16164098447989175,0.14876774259167347,1,"AMC Entertainment Holdings, Inc. Class A Common Stock","Marsh & McLennan Companies, Inc. Common Stock",
AMC,OMC,0.0764884618176838,14:30:00,0.3260993085693873,0.24961084675170347,0.2227082318624986,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Omnicom Group Inc. Common Stock,
AMC,PAMC,0.4418483762055908,N/A,0.0,,,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Pacer Lunt MidCap Multi-Factor Alternator ETF,0.8974932566899844
AMC,SMC,0.18325204502736028,15:00:00,0.22689444414510623,0.04364239911774595,0.3323899696863166,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Summit Midstream Corporation Common Stock,
AMC,UMC,0.05312772878491619,18:30:00,0.2649057259421015,0.21177799715718532,0.13707555817076406,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",United Microelectronics Corporation (NEW) Common Stock,
AMC,VMC,0.013606034872718751,15:30:00,0.2935569383588013,0.27995090348608254,0.013007878452830383,1,"AMC Entertainment Holdings, Inc. Class A Common Stock",Vulcan Materials Company (Holding Company) Common Stock,
CSCO,CCSO,-0.3441780248373084,N/A,0.0,,,1,"Cisco Systems, Inc. - Common Stock",Carbon Collective Climate Solutions U.S. Equity ETF,0.8276926150729742
CSCO,CECO,-0.059342058801961105,18:00:00,0.5525295034903045,0.6118715622922656,0.32592802598233844,1,"Cisco Systems, Inc. - Common Stock",CECO Environmental Corp. - Common Stock,
CSCO,CHCO,0.045214360614962354,20:30:00,0.22911547401791743,0.18390111340295506,-0.41390765007476255,1,"Cisco Systems, Inc. - Common Stock",City Holding Company - Common Stock,
CSCO,CHSCO,0.15806249630045086,N/A,0.0,,,1,"Cisco Systems, Inc. - Common Stock",CHS Inc - Class B Cumulative Redeemable Preferred Stock,0.2096032231249671
CSCO,CMCO,0.06420827903981252,20:30:00,0.1755435892379899,0.11133531019817738,0.10347201529876056,1,"Cisco Systems, Inc. - Common Stock",Columbus McKinnon Corporation - Common Stock,
CSCO,COCO,0.038764762145923164,20:00:00,0.5897064134546015,0.5509416513086783,0.24541931027250236,1,"Cisco Systems, Inc. - Common Stock","The Vita Coco Company, Inc. - Common Stock",
CSCO,CVCO,0.1170601384347142,19:30:00,0.4517901837065532,0.334730045271839,0.14398182080219446,1,"Cisco Systems, Inc. - Common Stock","Cavco Industries, Inc. - Common Stock",
CSCO,CWCO,-0.0016496425939118312,15:30:00,0.5669714907643288,0.5686211333582407,0.21437872243548042,1,"Cisco Systems, Inc. - Common Stock",Consolidated Water Co. Ltd. - Ordinary Shares,
CSCO,TSCO,-0.05977942514213721,17:00:00,0.1655039583303664,0.22528338347250362,0.1116931202569494,1,"Cisco Systems, Inc. - Common Stock",Tractor Supply Company - Common Stock,
CSCO,CCO,0.005746245270333404,15:00:00,0.24546649079543728,0.23972024552510388,0.1091996377747262,1,"Cisco Systems, Inc. - Common Stock","Clear Channel Outdoor Holdings, Inc. Common Stock",
CSCO,CLCO,-0.06794563986059345,20:00:00,0.01964511568361608,0.08759075554420953,-0.013073582398396571,1,"Cisco Systems, Inc. - Common Stock",Cool Company Ltd. Common Shares,
CSCO,CRCO,0.19540308244410381,14:30:00,0.7740281370220851,0.5786250545779812,0.19038143866587667,1,"Cisco Systems, Inc. - Common Stock",YieldMax CRCL Option Income Strategy ETF,
CSCO,FSCO,0.10260614832236128,20:00:00,0.2469755758965007,0.14436942757413943,-0.135552499805716,1,"Cisco Systems, Inc. - Common Stock",FS Credit Opportunities Corp. Common Stock,
CSCO,SCCO,0.1875646346505781,14:30:00,0.456079743012128,0.2685151083615499,0.28923429183936955,1,"Cisco Systems, Inc. - Common Stock",Southern Copper Corporation Common Stock,
CSCO,SCO,-0.2890478662016229,19:00:00,0.17099621158682116,0.4600440777884441,0.16412652896564556,1,"Cisco Systems, Inc. - Common Stock",ProShares UltraShort Bloomberg Crude Oil,
CSCO,VSCO,0.029023214220253914,19:00:00,0.33911246634669007,0.3100892521264362,0.15004523554774732,1,"Cisco Systems, Inc. - Common Stock",Victorias Secret & Co. Common Stock ,
BTG,BCG,0.17407633408337964,N/A,0.0,,,1,B2Gold Corp Common shares (Canada),"Binah Capital Group, Inc. - Common Stock",0.4486916023994788
BTG,BEG,0.5124084532226656,14:30:00,0.7934116934597276,0.281003240237062,0.7531397618040567,1,B2Gold Corp Common shares (Canada),Leverage Shares 2x Long BE Daily ETF,
BTG,BTQ,-0.011757066480812298,18:00:00,0.25620404774574657,0.2679611142265589,0.12256435175844406,1,B2Gold Corp Common shares (Canada),BTQ Technologies Corp. - Common Stock,
BTG,BTSG,0.02448162955215189,19:00:00,0.2754479974025984,0.2509663678504465,0.10801335431023279,1,B2Gold Corp Common shares (Canada),"BrightSpring Health Services, Inc. - Common Stock",
BTG,BUG,0.17098862588038188,20:00:00,0.5251472264484436,0.3541586005680617,0.1853496987246486,1,B2Gold Corp Common shares (Canada),Global X Cybersecurity ETF,
BTG,IBTG,0.01849087261546327,20:30:00,0.2284901009555402,0.20999922834007695,0.18145041619661145,1,B2Gold Corp Common shares (Canada),iShares iBonds Dec 2026 Term Treasury ETF,
BTG,WTG,-0.5337225492588228,N/A,0.0,,,1,B2Gold Corp Common shares (Canada),Wintergreen Acquisition Corp. - Ordinary Shares,-0.8944422760982002
BTG,BG,0.054665148921585444,20:30:00,0.30220890006222156,0.24754375114063612,0.13702561412431913,1,B2Gold Corp Common shares (Canada),Bunge Limited Common Shares,
BTG,BGT,-0.3299490904266619,17:00:00,0.22925987856840616,0.559208968995068,0.22813689177090515,1,B2Gold Corp Common shares (Canada),BlackRock Floating Rate Income Trust,
BTG,BTI,0.29161766368089675,14:30:00,0.763561140687346,0.4719434770064493,0.5201636907783973,1,B2Gold Corp Common shares (Canada),"British American Tobacco  Industries, p.l.c. Common Stock ADR",
BTG,BTU,0.19680823574726863,14:30:00,0.4152947857834694,0.21848655003620077,0.2833901708529206,1,B2Gold Corp Common shares (Canada),Peabody Energy Corporation Common Stock ,
BTG,BWG,0.022773553796160237,14:30:00,0.36577336337556016,0.3429998095793999,0.005065591080094828,1,B2Gold Corp Common shares (Canada),BrandywineGLOBAL Global Income Opportunities Fund Inc.,
BTG,BWTG,0.44364635697670773,N/A,0.0,,,1,B2Gold Corp Common shares (Canada),Brendan Wood TopGun Index ETF,0.34334855882813475
BTG,DTG,0.09745041264551504,14:30:00,0.7590007863306072,0.6615503736850922,0.25852616966689873,1,B2Gold Corp Common shares (Canada),DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,
BTG,ETG,0.0676607679131418,15:30:00,0.2782581491657494,0.21059738125260763,0.3754224876466842,1,B2Gold Corp Common shares (Canada),Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,
BTG,GBTG,0.05480385562148039,15:00:00,0.29208713666205466,0.23728328104057428,0.132788014923722,1,B2Gold Corp Common shares (Canada),"Global Business Travel Group, Inc. Class A Common Stock",
BTG,MTG,-0.007836441929191603,20:30:00,0.414050398123636,0.42188684005282756,0.19822706639619672,1,B2Gold Corp Common shares (Canada),MGIC Investment Corporation Common Stock,
BTG,STG,-0.1288420459161948,N/A,0.0,,,1,B2Gold Corp Common shares (Canada),"Sunlands Technology Group American Depositary Shares, representing Class A ordinary shares",-0.28911318885625303
BTG,TBG,0.15305737344514345,16:00:00,0.23599260788069068,0.08293523443554723,0.23428436599327898,1,B2Gold Corp Common shares (Canada),TBG Dividend Focus ETF,
BTG,TG,0.18547247985969925,16:30:00,0.7188576785424419,0.5333851986827426,0.18054676886812313,1,B2Gold Corp Common shares (Canada),Tredegar Corporation Common Stock,
BTG,UTG,0.07330704602039155,17:30:00,0.2305700982250136,0.15726305220462206,0.07706913872794877,1,B2Gold Corp Common shares (Canada),Reaves Utility Income Fund Common Shares of Beneficial Interest,
BTG,VTG,0.0706481265418047,14:30:00,0.18592190436674447,0.11527377782493976,0.03559385982047824,1,B2Gold Corp Common shares (Canada),Vanguard Total Treasury ETF,
AZI,ABI,,N/A,0.0,,,1,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,VictoryShares Pioneer Asset-Based Income ETF,
AZI,ADI,0.3377217966299442,14:30:00,0.6693388000131961,0.3316170033832519,0.5546899844999562,1,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,"Analog Devices, Inc. - Common Stock",
